account_npi,call_type,call_record_type,date,account_target_type,territory
2958965473,Detail with Sample,P2P Call,1/28/2024,NON-TARGET,3103A1
2894827068,Group Detail,P2P Call,10/1/2024,DSA NT AFFILIATE,3103A1
2522313077,Call Only,Event Call Report,2/20/2024,DSA NEXT BEST,3203S1
2687935920,Group Detail,P2P Call,11/18/2024,DSS TOP 30,3401S1
1973755778,Detail with Sample,Marketing Event,8/8/2024,DSA NEXT BEST,3201S1
1060738232,Call Only,HCP Call,9/28/2024,DSA NEXT BEST,3302A1
2701793172,Call Only,Non-Sampled Call,8/26/2024,NON-TARGET,3101A1
1126616018,Sample Only,HCP Call,5/9/2024,DSA NT AFFILIATE,3201S1
2601457985,Call Only,Marketing Event,6/3/2024,DSA NT AFFILIATE,3203S1
1238260432,Detail Only,POC Call Report,9/30/2024,DSA TOP 30,3602S1
2087669277,Detail with Sample,Marketing Event,1/22/2024,NON-TARGET,3402S1
1396009894,Sample Only,Sampled Call,2/29/2024,NON-TARGET,3501A1
2390589261,Detail Only,P2P Call,4/20/2024,DSS TOP 30,3401S1
2632114043,Call Only,Group Training,3/4/2024,DSA TOP 30,3501A1
1569102021,Call Only,HCP Call,8/21/2024,DSA TOP 30,3402S1
2611117975,Sample Only,SAM HCO Call Report,1/3/2024,NON-TARGET,3303A1
2402125484,Group Detail,Sampled Call,11/20/2024,DSS TOP 30,3501A1
1715592646,Detail with Sample,Sampled Call,7/16/2024,NON-TARGET,3103A1
2774800045,Group Detail,Event Call Report,1/21/2024,NON-TARGET,3401S1
1712706538,Detail Only,Non-Sampled Call,7/22/2024,NON-TARGET,3102A1
2303986877,Sample Only,P2P Call,9/18/2024,DSS TOP 30,3601A1
2357571724,Detail Only,HCP Call,4/22/2024,DSA NEXT BEST,3301A1
2465513675,Sample Only,Non-Sampled Call,9/27/2024,NON-TARGET,3303A1
2246815225,Sample Only,P2P Call,12/10/2024,DSA NEXT BEST,3402S1
1661990349,Detail with Sample,POC Call Report,8/11/2024,DSA NT AFFILIATE,3201S1
2726194273,Detail Only,Non-Sampled Call,12/4/2024,DSS TOP 30,3402S1
2675727636,Call Only,HCP Call,7/28/2024,NON-TARGET,3402S1
2041759610,Detail Only,Non-Sampled Call,3/18/2024,DSA NEXT BEST,3203S1
2293333254,Group Detail,Sampled Call,5/4/2024,DSS TOP 30,3202S1
1461005439,Detail Only,Marketing Event,12/8/2024,DSS TOP 30,3301A1
1379529124,Group Detail,Marketing Event,2/24/2024,DSA NEXT BEST,3303A1
1115080762,Sample Only,Non-Sampled Call,9/19/2024,DSA NT AFFILIATE,3401S1
2447692126,Call Only,Sampled Call,9/23/2024,NON-TARGET,3601A1
2099957587,Call Only,Sampled Call,5/1/2024,DSS TOP 30,3502S1
2773763277,Sample Only,Non-Sampled Call,6/20/2024,DSA NEXT BEST,3101A1
1337094179,Call Only,Non-Sampled Call,3/27/2024,DSA TOP 30,3203S1
1972414179,Group Detail,POC Call Report,1/9/2024,DSA NEXT BEST,3303A1
2832139956,Call Only,Marketing Event,10/22/2024,DSA NEXT BEST,3502S1
2966695930,Detail with Sample,SAM HCO Call Report,1/7/2024,DSS TOP 30,3303A1
2951361977,Call Only,Non-Sampled Call,8/11/2024,DSA TOP 30,3502S1
2620235248,Detail with Sample,POC Call Report,1/3/2024,DSS TOP 30,3402S1
2048472035,Group Detail,Group Training,5/23/2024,DSA NEXT BEST,3602S1
2867194868,Detail with Sample,HCP Call,2/23/2024,NON-TARGET,3501A1
2125673919,Call Only,Non-Sampled Call,10/1/2024,DSA NT AFFILIATE,3502S1
2458961584,Detail with Sample,HCP Call,6/12/2024,DSA NEXT BEST,3302A1
2261659862,Detail Only,Group Training,10/5/2024,NON-TARGET,3301A1
1915215469,Group Detail,Sampled Call,3/31/2024,DSA TOP 30,3602S1
2121824581,Sample Only,Sampled Call,3/7/2024,DSA TOP 30,3203S1
1049905639,Call Only,Group Training,6/19/2024,DSA TOP 30,3602S1
2223773553,Detail with Sample,Sampled Call,11/22/2024,DSA TOP 30,3501A1
2390276257,Group Detail,Marketing Event,12/15/2024,DSA NEXT BEST,3203S1
2384026965,Detail Only,Non-Sampled Call,7/14/2024,DSA TOP 30,3102A1
2708788910,Group Detail,HCP Call,1/1/2024,DSA NT AFFILIATE,3203S1
2004002552,Detail with Sample,P2P Call,8/31/2024,DSA TOP 30,3203S1
2140432101,Group Detail,HCP Call,1/8/2024,DSA TOP 30,3502S1
2799916628,Sample Only,P2P Call,11/1/2024,DSA TOP 30,3303A1
2460033398,Group Detail,Sampled Call,6/17/2024,DSA TOP 30,3303A1
1069817276,Group Detail,HCP Call,1/9/2024,DSS TOP 30,3502S1
2353255231,Detail with Sample,SAM HCO Call Report,4/5/2024,DSA NEXT BEST,3601A1
1483922116,Detail Only,Group Training,9/30/2024,DSA NEXT BEST,3501A1
1033009430,Call Only,Group Training,5/12/2024,DSA NT AFFILIATE,3202S1
1716276959,Sample Only,Event Call Report,7/10/2024,DSA NEXT BEST,3101A1
2021078437,Group Detail,P2P Call,1/27/2024,DSA NEXT BEST,3202S1
1709482416,Sample Only,Event Call Report,5/2/2024,DSA NEXT BEST,3101A1
1673495477,Detail with Sample,Group Training,8/16/2024,DSA NEXT BEST,3402S1
1812159380,Detail with Sample,HCP Call,11/24/2024,DSA NEXT BEST,3301A1
1864164650,Sample Only,Group Training,12/29/2024,NON-TARGET,3103A1
1943905552,Sample Only,HCP Call,9/29/2024,DSA TOP 30,3402S1
2791238591,Detail Only,HCP Call,12/7/2024,DSS TOP 30,3402S1
2912017411,Sample Only,SAM HCO Call Report,2/5/2024,DSS TOP 30,3103A1
2273782579,Detail Only,SAM HCO Call Report,2/23/2024,NON-TARGET,3201S1
1280622786,Detail Only,P2P Call,12/27/2024,DSS TOP 30,3303A1
2539249116,Group Detail,Group Training,11/17/2024,DSA NT AFFILIATE,3402S1
1986422242,Detail Only,P2P Call,7/30/2024,DSA TOP 30,3402S1
2099957587,Detail with Sample,Marketing Event,4/2/2024,NON-TARGET,3201S1
1774025116,Detail with Sample,Marketing Event,5/24/2024,DSA NEXT BEST,3102A1
2200525471,Call Only,POC Call Report,2/10/2024,DSA NT AFFILIATE,3103A1
2375515349,Group Detail,Sampled Call,4/8/2024,DSA NEXT BEST,3202S1
2072303809,Detail with Sample,Event Call Report,11/14/2024,NON-TARGET,3601A1
1483103683,Group Detail,Event Call Report,3/9/2024,DSS TOP 30,3401S1
2078264534,Group Detail,Non-Sampled Call,4/27/2024,DSA NEXT BEST,3501A1
2823449240,Detail Only,Non-Sampled Call,8/15/2024,DSA TOP 30,3402S1
1107989020,Sample Only,Event Call Report,7/6/2024,NON-TARGET,3201S1
1046260020,Detail Only,Marketing Event,9/8/2024,DSS TOP 30,3303A1
1268472550,Call Only,Non-Sampled Call,11/15/2024,DSA TOP 30,3502S1
1702379288,Sample Only,Event Call Report,10/9/2024,DSA TOP 30,3102A1
2893086674,Call Only,Event Call Report,7/7/2024,DSS TOP 30,3201S1
2762085682,Detail with Sample,Non-Sampled Call,11/17/2024,NON-TARGET,3201S1
2100783873,Sample Only,POC Call Report,6/2/2024,NON-TARGET,3303A1
2371502507,Detail Only,P2P Call,2/16/2024,DSS TOP 30,3602S1
2868093630,Detail Only,HCP Call,10/7/2024,DSS TOP 30,3602S1
1725329252,Call Only,SAM HCO Call Report,1/31/2024,DSA TOP 30,3101A1
2905607178,Group Detail,P2P Call,1/5/2024,NON-TARGET,3101A1
2137147894,Group Detail,Event Call Report,3/8/2024,DSA NT AFFILIATE,3501A1
2425982820,Sample Only,Non-Sampled Call,5/11/2024,DSS TOP 30,3302A1
1937994273,Detail with Sample,HCP Call,10/11/2024,DSA NEXT BEST,3203S1
1403172628,Detail with Sample,Marketing Event,3/27/2024,DSA TOP 30,3301A1
1991002799,Call Only,P2P Call,3/7/2024,DSA NT AFFILIATE,3402S1
2370058956,Sample Only,Marketing Event,4/11/2024,DSA NEXT BEST,3201S1
1931836850,Group Detail,Non-Sampled Call,5/17/2024,DSA TOP 30,3203S1
2512141645,Group Detail,POC Call Report,10/15/2024,DSS TOP 30,3202S1
2611117975,Detail with Sample,P2P Call,9/30/2024,DSA NT AFFILIATE,3401S1
2022724310,Group Detail,POC Call Report,6/17/2024,NON-TARGET,3301A1
2083927935,Call Only,SAM HCO Call Report,2/10/2024,DSA TOP 30,3302A1
1659787327,Group Detail,Event Call Report,4/13/2024,NON-TARGET,3502S1
1973755778,Detail with Sample,Marketing Event,7/16/2024,DSA NEXT BEST,3101A1
1404133447,Group Detail,Group Training,4/3/2024,DSA TOP 30,3401S1
1774025116,Detail with Sample,Event Call Report,7/24/2024,DSA NT AFFILIATE,3301A1
1016453175,Sample Only,SAM HCO Call Report,12/27/2024,NON-TARGET,3602S1
2238577403,Group Detail,POC Call Report,11/21/2024,DSA TOP 30,3202S1
2273782579,Detail with Sample,Group Training,6/18/2024,DSA NT AFFILIATE,3201S1
2201207939,Group Detail,POC Call Report,5/8/2024,DSA TOP 30,3502S1
1389724293,Call Only,Marketing Event,2/18/2024,NON-TARGET,3602S1
2834254571,Group Detail,Group Training,7/26/2024,NON-TARGET,3302A1
2383594641,Detail with Sample,P2P Call,3/28/2024,DSS TOP 30,3201S1
2845802871,Call Only,HCP Call,3/11/2024,NON-TARGET,3501A1
2428903716,Detail Only,Non-Sampled Call,8/29/2024,DSS TOP 30,3402S1
2415279229,Group Detail,POC Call Report,12/8/2024,DSA TOP 30,3203S1
2357571724,Group Detail,HCP Call,10/19/2024,DSA TOP 30,3202S1
1864164650,Group Detail,POC Call Report,4/10/2024,DSA TOP 30,3201S1
1619737339,Detail with Sample,Non-Sampled Call,6/3/2024,DSS TOP 30,3402S1
2113174078,Detail Only,POC Call Report,8/26/2024,NON-TARGET,3201S1
1316800562,Detail Only,Event Call Report,5/3/2024,DSA NT AFFILIATE,3203S1
1596443190,Detail Only,Marketing Event,8/31/2024,DSA NT AFFILIATE,3502S1
2290511571,Sample Only,SAM HCO Call Report,9/13/2024,DSS TOP 30,3303A1
2272452299,Detail with Sample,Marketing Event,2/21/2024,DSA NT AFFILIATE,3501A1
1981505900,Call Only,P2P Call,12/31/2024,DSS TOP 30,3201S1
2951008602,Detail with Sample,Sampled Call,5/2/2024,DSS TOP 30,3401S1
1449085446,Detail Only,Marketing Event,3/7/2024,NON-TARGET,3201S1
1239948167,Group Detail,Group Training,1/10/2024,DSS TOP 30,3402S1
1447711308,Group Detail,HCP Call,3/30/2024,DSA NEXT BEST,3101A1
1845745452,Detail with Sample,Marketing Event,10/25/2024,DSA NT AFFILIATE,3602S1
2134023999,Detail with Sample,P2P Call,4/30/2024,DSA NT AFFILIATE,3501A1
2384026965,Detail Only,P2P Call,6/22/2024,DSA NEXT BEST,3301A1
2041759610,Call Only,HCP Call,5/23/2024,NON-TARGET,3402S1
1811044088,Detail Only,HCP Call,9/8/2024,DSA NT AFFILIATE,3101A1
1783835869,Group Detail,Marketing Event,6/4/2024,DSA NT AFFILIATE,3501A1
2752176343,Call Only,HCP Call,1/23/2024,DSA NT AFFILIATE,3301A1
1083058261,Sample Only,Non-Sampled Call,12/26/2024,DSA NT AFFILIATE,3402S1
1734373010,Detail with Sample,Event Call Report,10/23/2024,NON-TARGET,3102A1
2766286963,Call Only,POC Call Report,12/17/2024,DSS TOP 30,3601A1
2067485439,Detail with Sample,HCP Call,4/8/2024,NON-TARGET,3103A1
2280593712,Group Detail,HCP Call,11/7/2024,NON-TARGET,3103A1
2557329675,Sample Only,Group Training,3/28/2024,DSS TOP 30,3601A1
1397474147,Call Only,HCP Call,9/16/2024,DSS TOP 30,3402S1
1346065079,Call Only,P2P Call,8/8/2024,DSA NT AFFILIATE,3502S1
1479543983,Detail with Sample,Sampled Call,9/27/2024,NON-TARGET,3601A1
2595337565,Detail Only,Group Training,6/19/2024,DSA NEXT BEST,3402S1
2487096733,Detail with Sample,SAM HCO Call Report,2/3/2024,DSA NT AFFILIATE,3402S1
1266311248,Sample Only,SAM HCO Call Report,5/12/2024,DSA NT AFFILIATE,3103A1
2594449908,Group Detail,Marketing Event,2/13/2024,DSA TOP 30,3201S1
1897393037,Call Only,Marketing Event,7/1/2024,DSA TOP 30,3401S1
1520100601,Group Detail,P2P Call,10/3/2024,DSA NT AFFILIATE,3303A1
1670830163,Detail Only,Marketing Event,1/9/2024,DSA NT AFFILIATE,3103A1
1317349916,Sample Only,P2P Call,10/5/2024,DSS TOP 30,3302A1
2874075027,Call Only,Group Training,5/4/2024,DSA NEXT BEST,3601A1
2454020864,Call Only,Event Call Report,4/27/2024,DSA NEXT BEST,3402S1
1527155939,Call Only,P2P Call,3/25/2024,DSA NT AFFILIATE,3202S1
2471166872,Detail with Sample,HCP Call,3/9/2024,DSA NEXT BEST,3601A1
2537943926,Group Detail,Marketing Event,5/8/2024,DSA NT AFFILIATE,3302A1
2784752731,Call Only,P2P Call,10/12/2024,DSA NT AFFILIATE,3101A1
2334880180,Group Detail,HCP Call,8/5/2024,DSA NEXT BEST,3101A1
2603909058,Detail with Sample,Event Call Report,9/11/2024,DSS TOP 30,3301A1
2270411511,Call Only,SAM HCO Call Report,9/26/2024,DSA NT AFFILIATE,3502S1
2144525348,Call Only,POC Call Report,9/20/2024,NON-TARGET,3601A1
1673495477,Call Only,HCP Call,5/24/2024,DSA NEXT BEST,3101A1
2457107965,Detail Only,P2P Call,12/14/2024,DSA NT AFFILIATE,3103A1
1420252924,Detail Only,HCP Call,10/3/2024,DSA NT AFFILIATE,3601A1
2514882907,Group Detail,SAM HCO Call Report,5/15/2024,DSA NEXT BEST,3201S1
2879014831,Detail Only,HCP Call,1/23/2024,DSA NEXT BEST,3601A1
2663765010,Detail with Sample,Marketing Event,6/23/2024,DSA TOP 30,3501A1
1232869725,Detail with Sample,Sampled Call,10/16/2024,DSA TOP 30,3202S1
2280593712,Group Detail,Sampled Call,10/12/2024,NON-TARGET,3402S1
1042124618,Detail Only,SAM HCO Call Report,11/5/2024,DSA NEXT BEST,3202S1
1759827122,Group Detail,Marketing Event,4/2/2024,DSA NT AFFILIATE,3502S1
2247042654,Call Only,Non-Sampled Call,9/6/2024,DSS TOP 30,3501A1
1997051063,Sample Only,Event Call Report,3/24/2024,DSA NEXT BEST,3201S1
1278957970,Detail Only,P2P Call,12/23/2024,DSS TOP 30,3602S1
1337094179,Detail Only,POC Call Report,10/7/2024,DSA NEXT BEST,3203S1
2632114043,Call Only,Marketing Event,8/2/2024,DSA NEXT BEST,3201S1
1033680941,Call Only,Marketing Event,6/10/2024,DSA NT AFFILIATE,3302A1
2387680214,Group Detail,Event Call Report,6/10/2024,DSA NT AFFILIATE,3401S1
2852212006,Group Detail,Event Call Report,6/3/2024,DSA NT AFFILIATE,3201S1
2601457985,Sample Only,HCP Call,11/8/2024,DSS TOP 30,3203S1
2786709986,Detail with Sample,Sampled Call,1/14/2024,DSA NT AFFILIATE,3302A1
2543271817,Sample Only,HCP Call,9/19/2024,DSA NEXT BEST,3302A1
1942653187,Group Detail,Group Training,9/1/2024,NON-TARGET,3102A1
1011051776,Sample Only,Marketing Event,8/20/2024,DSA TOP 30,3203S1
1412985093,Detail Only,Sampled Call,9/20/2024,DSS TOP 30,3302A1
1504341098,Call Only,HCP Call,7/16/2024,DSA NEXT BEST,3303A1
1546851278,Detail with Sample,Group Training,3/9/2024,DSS TOP 30,3103A1
1542478290,Detail with Sample,HCP Call,6/6/2024,DSA TOP 30,3501A1
1264621168,Detail Only,POC Call Report,5/6/2024,DSA TOP 30,3501A1
2424500904,Call Only,Marketing Event,1/13/2024,NON-TARGET,3203S1
1818824292,Detail Only,POC Call Report,2/21/2024,DSA NEXT BEST,3101A1
2514882907,Group Detail,SAM HCO Call Report,1/11/2024,DSA NEXT BEST,3301A1
1812106225,Group Detail,Marketing Event,6/14/2024,DSA NT AFFILIATE,3103A1
2779304456,Detail with Sample,Non-Sampled Call,12/30/2024,DSS TOP 30,3302A1
1743510198,Group Detail,Non-Sampled Call,9/20/2024,DSA NT AFFILIATE,3201S1
2148781723,Detail with Sample,Event Call Report,8/3/2024,DSA TOP 30,3302A1
1406817641,Group Detail,POC Call Report,8/14/2024,DSS TOP 30,3301A1
1463598753,Detail with Sample,Event Call Report,1/10/2024,DSA NEXT BEST,3101A1
2407782735,Group Detail,Group Training,1/15/2024,DSA NEXT BEST,3102A1
1812540894,Detail Only,Group Training,4/28/2024,DSA NT AFFILIATE,3303A1
1504111111,Group Detail,Non-Sampled Call,5/31/2024,NON-TARGET,3103A1
1525719868,Sample Only,Marketing Event,4/27/2024,NON-TARGET,3203S1
2584126193,Detail Only,Non-Sampled Call,8/31/2024,NON-TARGET,3101A1
2428903716,Sample Only,Group Training,9/17/2024,NON-TARGET,3502S1
2085244404,Detail with Sample,Sampled Call,9/29/2024,NON-TARGET,3102A1
2644772499,Group Detail,POC Call Report,6/4/2024,DSS TOP 30,3301A1
2465513675,Sample Only,Group Training,12/21/2024,NON-TARGET,3601A1
2258510862,Detail with Sample,Event Call Report,3/16/2024,DSA TOP 30,3402S1
1417348263,Detail with Sample,Non-Sampled Call,9/24/2024,DSA NEXT BEST,3501A1
2951361977,Detail with Sample,Marketing Event,5/24/2024,DSS TOP 30,3402S1
1553579952,Call Only,Sampled Call,7/30/2024,DSS TOP 30,3301A1
1269768519,Sample Only,HCP Call,1/26/2024,DSS TOP 30,3402S1
2063023176,Group Detail,Non-Sampled Call,1/12/2024,NON-TARGET,3203S1
2584844647,Call Only,HCP Call,10/2/2024,DSA NEXT BEST,3402S1
1343475990,Detail with Sample,Sampled Call,12/9/2024,DSS TOP 30,3502S1
2060295371,Detail Only,SAM HCO Call Report,9/20/2024,NON-TARGET,3602S1
1138320278,Sample Only,POC Call Report,6/9/2024,DSA NT AFFILIATE,3203S1
1788603411,Detail with Sample,Event Call Report,3/12/2024,DSA NT AFFILIATE,3201S1
2161195314,Detail with Sample,POC Call Report,1/25/2024,DSS TOP 30,3601A1
2825257989,Detail with Sample,Group Training,9/30/2024,DSS TOP 30,3201S1
2968543245,Group Detail,Sampled Call,11/23/2024,DSA NEXT BEST,3102A1
2603560745,Group Detail,P2P Call,12/10/2024,NON-TARGET,3602S1
2012651473,Group Detail,Sampled Call,3/27/2024,DSA NT AFFILIATE,3401S1
1561899988,Sample Only,Sampled Call,2/17/2024,DSA NEXT BEST,3601A1
1138800659,Sample Only,P2P Call,6/1/2024,DSS TOP 30,3401S1
2464011929,Detail Only,P2P Call,3/8/2024,DSA TOP 30,3402S1
2279017632,Detail Only,SAM HCO Call Report,3/27/2024,NON-TARGET,3201S1
2467658122,Detail with Sample,Marketing Event,9/24/2024,DSA NEXT BEST,3401S1
2159999065,Detail Only,Event Call Report,6/1/2024,DSA NT AFFILIATE,3301A1
2557329675,Detail Only,Event Call Report,5/25/2024,DSA NT AFFILIATE,3102A1
2393450099,Detail Only,Sampled Call,2/3/2024,DSA NT AFFILIATE,3301A1
1845745452,Sample Only,Non-Sampled Call,12/12/2024,DSA TOP 30,3602S1
2895428544,Call Only,Marketing Event,1/6/2024,DSA NEXT BEST,3203S1
2997027376,Call Only,Marketing Event,11/16/2024,DSS TOP 30,3201S1
2867194868,Sample Only,P2P Call,1/29/2024,DSS TOP 30,3202S1
1812159380,Detail Only,P2P Call,5/6/2024,NON-TARGET,3203S1
1403178765,Sample Only,POC Call Report,8/2/2024,DSA NT AFFILIATE,3102A1
1186659874,Call Only,P2P Call,7/22/2024,DSA NT AFFILIATE,3201S1
2099957587,Group Detail,P2P Call,5/9/2024,DSA TOP 30,3101A1
2167503586,Sample Only,HCP Call,10/16/2024,DSA NT AFFILIATE,3202S1
2845802871,Detail Only,Group Training,11/28/2024,DSS TOP 30,3101A1
2001008875,Detail with Sample,Marketing Event,7/27/2024,DSA TOP 30,3302A1
1834969865,Detail with Sample,Sampled Call,10/26/2024,DSA TOP 30,3202S1
1871638498,Detail with Sample,Marketing Event,12/29/2024,NON-TARGET,3102A1
1404133447,Call Only,HCP Call,1/30/2024,DSA NT AFFILIATE,3602S1
2510651108,Detail Only,POC Call Report,3/15/2024,DSA NT AFFILIATE,3301A1
1843174721,Sample Only,HCP Call,4/23/2024,NON-TARGET,3203S1
2061906794,Call Only,Group Training,12/22/2024,DSA NEXT BEST,3602S1
1134107000,Sample Only,Event Call Report,6/28/2024,DSS TOP 30,3402S1
1577378050,Detail Only,Group Training,7/20/2024,DSA NT AFFILIATE,3103A1
2934113461,Group Detail,Group Training,3/7/2024,DSA NT AFFILIATE,3302A1
1410091241,Call Only,POC Call Report,2/21/2024,DSA NEXT BEST,3303A1
2137147894,Group Detail,HCP Call,4/24/2024,DSA NEXT BEST,3602S1
1771174792,Detail with Sample,Marketing Event,1/4/2024,NON-TARGET,3102A1
2270067206,Call Only,P2P Call,9/4/2024,DSA NEXT BEST,3401S1
1652703040,Call Only,P2P Call,10/22/2024,NON-TARGET,3602S1
2369611047,Detail Only,Marketing Event,2/27/2024,NON-TARGET,3501A1
1266827300,Group Detail,Sampled Call,3/10/2024,DSA NT AFFILIATE,3303A1
1613044526,Call Only,POC Call Report,7/11/2024,DSA TOP 30,3401S1
1168666921,Sample Only,HCP Call,8/25/2024,DSA NEXT BEST,3402S1
2136546609,Sample Only,Sampled Call,6/7/2024,NON-TARGET,3102A1
2557329675,Sample Only,SAM HCO Call Report,5/22/2024,NON-TARGET,3402S1
1013210701,Sample Only,Non-Sampled Call,1/18/2024,NON-TARGET,3203S1
1991002799,Detail with Sample,Non-Sampled Call,10/10/2024,DSA TOP 30,3203S1
2893086674,Sample Only,Sampled Call,11/25/2024,DSA NEXT BEST,3201S1
2085881114,Call Only,POC Call Report,5/5/2024,DSS TOP 30,3602S1
2541242117,Detail with Sample,SAM HCO Call Report,6/20/2024,NON-TARGET,3101A1
2457796866,Detail Only,SAM HCO Call Report,1/11/2024,DSA NEXT BEST,3201S1
1811853983,Call Only,SAM HCO Call Report,2/11/2024,NON-TARGET,3302A1
2977834817,Sample Only,POC Call Report,4/3/2024,DSA TOP 30,3202S1
1672669965,Group Detail,P2P Call,8/1/2024,DSA NT AFFILIATE,3401S1
1092967205,Sample Only,Event Call Report,3/10/2024,DSA NEXT BEST,3601A1
2916500180,Detail Only,Event Call Report,6/28/2024,DSA TOP 30,3203S1
2159999065,Sample Only,Event Call Report,12/9/2024,DSA NEXT BEST,3303A1
2510651108,Call Only,Sampled Call,7/14/2024,DSS TOP 30,3401S1
1880002355,Sample Only,Marketing Event,3/3/2024,DSS TOP 30,3502S1
1401482276,Detail Only,Sampled Call,7/12/2024,NON-TARGET,3602S1
1373630803,Detail with Sample,POC Call Report,12/6/2024,DSS TOP 30,3102A1
2509514721,Detail Only,SAM HCO Call Report,8/4/2024,DSA NEXT BEST,3501A1
1233877016,Sample Only,Sampled Call,10/23/2024,DSS TOP 30,3303A1
2447692126,Detail with Sample,Marketing Event,12/8/2024,DSS TOP 30,3602S1
2125673919,Group Detail,POC Call Report,6/13/2024,DSA TOP 30,3303A1
1938224704,Group Detail,POC Call Report,5/13/2024,DSA NEXT BEST,3601A1
1138800659,Call Only,Event Call Report,8/8/2024,DSA NT AFFILIATE,3202S1
2441094519,Detail with Sample,P2P Call,6/2/2024,DSA NEXT BEST,3203S1
1790098873,Group Detail,POC Call Report,11/15/2024,DSS TOP 30,3101A1
2653200416,Call Only,P2P Call,6/3/2024,NON-TARGET,3202S1
1425313705,Detail with Sample,HCP Call,6/1/2024,DSA NEXT BEST,3203S1
1549122503,Detail Only,POC Call Report,2/24/2024,NON-TARGET,3303A1
1684852302,Call Only,SAM HCO Call Report,9/14/2024,NON-TARGET,3201S1
2950660023,Detail Only,POC Call Report,8/24/2024,DSA TOP 30,3602S1
2393619909,Group Detail,Non-Sampled Call,5/30/2024,DSA NEXT BEST,3101A1
1871523096,Group Detail,POC Call Report,12/1/2024,DSA NEXT BEST,3501A1
2557329675,Detail with Sample,Non-Sampled Call,10/20/2024,DSS TOP 30,3103A1
1372001105,Detail Only,HCP Call,5/31/2024,DSS TOP 30,3201S1
2981153915,Detail with Sample,POC Call Report,6/6/2024,DSA NT AFFILIATE,3502S1
1629723329,Detail with Sample,POC Call Report,8/28/2024,DSS TOP 30,3203S1
1412985093,Group Detail,Non-Sampled Call,11/17/2024,NON-TARGET,3501A1
1476511884,Group Detail,Marketing Event,3/7/2024,DSS TOP 30,3302A1
2754081798,Group Detail,Sampled Call,9/26/2024,DSA TOP 30,3601A1
2554629580,Sample Only,Group Training,8/28/2024,DSS TOP 30,3401S1
2376581084,Sample Only,Marketing Event,4/24/2024,DSA NEXT BEST,3501A1
1788603411,Detail Only,HCP Call,7/19/2024,DSA NT AFFILIATE,3101A1
2502760354,Call Only,POC Call Report,4/3/2024,DSA TOP 30,3201S1
2871680118,Sample Only,P2P Call,10/28/2024,DSS TOP 30,3102A1
1404133447,Detail Only,SAM HCO Call Report,9/20/2024,NON-TARGET,3201S1
2868093630,Call Only,POC Call Report,3/22/2024,DSS TOP 30,3402S1
2175629092,Detail with Sample,Non-Sampled Call,10/11/2024,DSS TOP 30,3203S1
1298179498,Detail Only,Sampled Call,3/15/2024,DSA TOP 30,3401S1
